dataset,model,target_feature,frac,qini_coeff,num_participants,avg_normalised_rank,median_normalised_rank,avg_modified_normalised_rank,median_modified_normalised_rank,ci_low,ci_high,baseline_qini_coeff
hillstrom,lgbm,womens,0.06,0.04374888885727249,347,0.6336398567810672,0.6345454545454545,0.3423290723781047,0.33102442581115565,0.2640309323466786,0.31859063645924635,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.05682691941198759,347,0.6211125665880708,0.6118181818181818,0.2589939273714002,0.2366412213740458,0.3363951150410671,0.3878421633922743,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.054708161538509645,347,0.6489642825954065,0.6427272727272727,0.31045387296044646,0.27858880778588807,0.3104871759051846,0.3665336433647354,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.05103208194501697,347,0.6556676272814601,0.6566666666666666,0.3029288679223904,0.2581913499344692,0.3225805102459777,0.38289700847216174,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.045443026235174676,347,0.6333385730503885,0.6339393939393939,0.2717179484087711,0.2671387190215642,0.3361334783135091,0.3871077709697259,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.05099700249492502,347,0.6454982097633395,0.6372727272727273,0.39999350181998267,0.3553126067646054,0.21530127691578357,0.27570813897093,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.05808445253358914,347,0.6483372631211248,0.6493939393939394,0.3496144381719368,0.3329528158295282,0.2739196100680433,0.3235260398303325,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.05714564380746994,347,0.6456772334293949,0.6263636363636363,0.3091358950633639,0.32425742574257427,0.309386640337415,0.3636960363946468,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.03141149933427997,347,0.642776176753122,0.6409090909090909,0.23461242980238267,0.2098456403838131,0.3851922702314275,0.43113522367005114,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.04414454698794191,347,0.6205833551654877,0.6242424242424243,0.3325916556520986,0.2941729323308271,0.2622806221336379,0.3137027768931404,0.056185482371355754
hillstrom,lgbm,womens,0.06,0.04066446942298885,347,0.6262169242860885,0.6263636363636363,0.2988924908654768,0.2826622843056697,0.2985696580052114,0.3560792088360121,0.056185482371355754
