dataset,model,target_feature,frac,qini_coeff,num_participants,avg_normalised_rank,median_normalised_rank,avg_modified_normalised_rank,median_modified_normalised_rank,ci_low,ci_high,baseline_qini_coeff
hillstrom,lgbm,newbie,0.06,0.05750181021131962,382,0.45822544819927025,0.4574242424242424,0.45640259614163764,0.4808844507845934,-0.008929985702042273,0.012575689817307455,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.05397464337567298,382,0.4644748532444868,0.47545454545454546,0.4984653914334007,0.5413385826771654,-0.043668794692445265,-0.024312281685382575,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.05372311134932238,382,0.47700301443756943,0.4793939393939394,0.5058575886119068,0.5377426312005751,-0.03790046594497677,-0.01980868240369794,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.05007909694271501,382,0.4736934792955735,0.47924242424242425,0.5263882130831662,0.5894052044609666,-0.06435026689797621,-0.04103920067720926,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.053155098583969204,382,0.4736926860225289,0.4903030303030303,0.4842010743090598,0.5087119918004783,-0.021590068732407194,0.000573292159345663,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.054488348332475144,382,0.4716777724892908,0.4796969696969697,0.5099827395477803,0.546844374754998,-0.048974368625277015,-0.027635565491701874,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.05420439732737564,382,0.4466730128510233,0.385,0.45637813769144203,0.43752163378331604,-0.018143765632849793,-0.001266484047987541,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.05234893072769582,382,0.45932809773123917,0.43893939393939396,0.4959455437482568,0.49982123703968534,-0.04859305709444172,-0.02464183493959376,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.05162152419597249,382,0.47293669681104233,0.4771212121212121,0.5135183005908065,0.5445336391437309,-0.04957723500605005,-0.03158597255347817,0.056185482371355754
hillstrom,lgbm,newbie,0.06,0.05360761574294944,382,0.46945264159923844,0.4368181818181818,0.46147142268081887,0.38860997803577035,-0.0014361351009249453,0.017398572937764173,0.056185482371355754
