dataset,model,target_feature,frac,qini_coeff,num_participants,avg_normalised_rank,median_normalised_rank,avg_modified_normalised_rank,median_modified_normalised_rank,ci_low,ci_high,baseline_qini_coeff
hillstrom,uplift_rf,history,0.09,0.07070810752089862,970,0.522680412371134,0.5497354497354497,0.4367528660050424,0.403235843186061,0.07583242198689794,0.09602267074528537,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.057045456234896375,970,0.5327878688703431,0.5497354497354497,0.6601234422562688,0.6802610114192496,-0.13870049101030224,-0.11597065576154918,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.07594602702238905,970,0.5102329133256969,0.49047619047619045,0.472022081514161,0.4088137472283814,0.02760062118690499,0.04882104243616673,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.06682613252348435,970,0.5300790923471336,0.5280423280423281,0.4537700353675973,0.4008515815085158,0.06817016320233432,0.08444795075673833,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.06439234469518948,970,0.5106201930944199,0.4984126984126984,0.4093816631130064,0.32515991471215355,0.08846170447768675,0.11401535548514025,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.0683704695378485,970,0.5367337587956145,0.5920634920634921,0.5102996370748369,0.45557782231128924,0.01715923822636836,0.03570900521518666,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.07019161846480262,970,0.5243735340642558,0.553968253968254,0.44788175169618466,0.45384615384615384,0.06626485235023867,0.08671871238590338,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.06660560625311333,970,0.5185687012491137,0.5280423280423281,0.42933451974612624,0.35536075522589344,0.07923040202225051,0.09923796098372434,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.07072985474996048,970,0.5251622756777395,0.5365079365079365,0.3682868989804322,0.3243801652892562,0.1475101555608597,0.16624059783375497,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.06751955592458525,970,0.5192788959799269,0.508994708994709,0.412311171891437,0.2826530612244898,0.09878387409428897,0.11515157408269085,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.06669260120442452,970,0.534862815687558,0.5613756613756614,0.5353432052483598,0.517090909090909,-0.009815272222526933,0.008854493100923075,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.0752750800669369,970,0.5298565428462337,0.5275132275132275,0.44813810281602434,0.39496644295302014,0.07338196426572784,0.09005491579469059,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.08560530511016902,970,0.5300649102710958,0.5280423280423281,0.4268448298747843,0.4141630901287554,0.09261769784925483,0.11382246294336826,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.06435739021658637,970,0.5307063764795723,0.5280423280423281,0.5244557978286652,0.5241887905604721,-0.0022837509223416355,0.014784908224155822,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.06980584332873598,970,0.5248971799487264,0.5095238095238095,0.4482214010137608,0.4180543382997371,0.06561259889077696,0.08773895897915417,0.06136241235788844
hillstrom,uplift_rf,history,0.09,0.05899071536114841,970,0.5364141166203021,0.5650793650793651,0.48495174456455636,0.3660652324774462,0.04028687440440448,0.06263786970708707,0.06136241235788844
