avg_ci_low,std_ci_low,median_ci_low,min_ci_low,max_ci_low,avg_ci_high,std_ci_high,median_ci_high,min_ci_high,max_ci_high,avg_delta_qini,std_delta_qini,median_delta_qini,min_delta_qini,max_delta_qini,dataset,model,target_feature,frac
-0.019541958225512378,0.04042471135628651,-0.019275733916705,-0.125656610918062,0.1065860879599259,0.01643005507352554,0.04384151671738301,0.01322788251184475,-0.0839186719493719,0.1582716506416802,0.03918238677371275,0.06012992897452453,0.03715070156557923,-0.10695920737203768,0.27753956379521133,hillstrom,lgbm,mens,0.05
-0.019727467615122264,0.03789119990461131,-0.0157952928782303,-0.148685971366803,0.1206790064965258,0.011988779012506345,0.039067780178855295,0.01045928299350665,-0.1065115769376479,0.1688226206702363,0.0309297727849202,0.06501123013256185,0.0329589686465019,-0.16529516907741035,0.22986775048827385,hillstrom,lgbm,mens,0.06
-0.021570934815035997,0.032799423789555436,-0.01947040596035975,-0.1288782271575785,0.0653194913668445,0.007260557911267491,0.034573103811350515,0.00608900319353875,-0.0961127109277442,0.0999764077288794,0.03217751582877292,0.060298320683217284,0.023107470359323562,-0.08462899392484781,0.24918776841611145,hillstrom,lgbm,mens,0.07
-0.0228879886340473,0.031472420132141805,-0.0230914023389283,-0.1311468643453974,0.0905917677990874,0.0034107145705433543,0.03301274583387574,0.00025547797098075,-0.0992813327130204,0.1341624749420363,0.023929739896975017,0.06284009413317869,0.020255878674193983,-0.12660867165989173,0.18086661320476793,hillstrom,lgbm,mens,0.08
-0.02712599731653066,0.03042219350891221,-0.0273604089696557,-0.1427207878261933,0.0629101015316422,-0.0021257263305782554,0.031412302974288604,-0.0035031732806972,-0.1085422269029986,0.1104387408279173,0.02430602662800057,0.06132405528438317,0.02206757044759495,-0.11951412910375234,0.183010632321169,hillstrom,lgbm,mens,0.09
-0.030499996684999205,0.036493260664221865,-0.02959617254913575,-0.2816842830578864,0.0683382087396038,-0.007183706337553972,0.03602710602796381,-0.00790093383821995,-0.2384415099873078,0.1074331429562686,0.02858054483165295,0.06310332375974932,0.02287730865330169,-0.12187144239318536,0.2248582069492902,hillstrom,lgbm,mens,0.1
-0.061236865637846416,0.07373696136117974,-0.0631503928981468,-0.2828784415969179,0.1625766423480117,0.118885856494207,0.07266634525282634,0.11843689382819389,-0.0735973720821119,0.3596450578615523,0.22572612302488818,0.45534661960462836,0.18292280469076538,-0.7387189588317863,1.68571106761855,hillstrom,mlp,mens,0.01
-0.06714518775701958,0.07394234803398056,-0.06613462088235869,-0.2724894353743677,0.0919756975751255,0.05528409211795161,0.0734657044337247,0.052319501884793854,-0.1351977505002527,0.2274244267774558,0.43019685898430454,0.5355961184648985,0.3403882414878712,-0.7657225037713724,1.7868488463845436,hillstrom,mlp,mens,0.02
-0.03581042117132261,0.06162772709285236,-0.0339161852530355,-0.2211316951608825,0.0835682556015191,0.063807660464967,0.0613152478338525,0.07110332261225814,-0.1221734237716784,0.2030845762652201,0.24556406785750504,0.47284289607266466,0.22723767023943375,-0.7809419321391116,1.8933631033490648,hillstrom,mlp,mens,0.03
-0.04159424114553947,0.06797782150580917,-0.03730941345649395,-0.2432697078482518,0.1095080510904705,0.04265557672225226,0.07003689826485275,0.0426952581613016,-0.1686225385382883,0.2047498880679711,0.24756952963950432,0.4726366527096034,0.16098439179229357,-0.6670023003470714,1.8056958079451886,hillstrom,mlp,mens,0.04
-0.043617044523798255,0.07141800285181532,-0.03933872151251725,-0.2511745009140192,0.115019390348999,0.03179195849826043,0.07193650185635513,0.0355568766149326,-0.1768915005795896,0.2080788972790923,0.4105481541332107,0.4431583622004983,0.45106269080331907,-0.7534493981706422,1.3058053423153275,hillstrom,mlp,mens,0.05
-0.04663470129211359,0.06570589669620534,-0.0464361245168954,-0.1905262444230516,0.1039692601087776,0.021126474220564927,0.06530751719496722,0.021851754719216597,-0.1213872929201694,0.173463070368272,0.26095878962799923,0.4385874261850934,0.1838164324129157,-0.6032515321650217,1.2833641198889345,hillstrom,mlp,mens,0.06
-0.04214259916028471,0.06779643186571578,-0.0474347404662845,-0.2325479716082359,0.1428403299800248,0.01979023271076279,0.06774971498735337,0.01639643484555225,-0.1747003870828905,0.1975006832861497,0.27823102463300836,0.4612382132386786,0.26753804097332023,-0.9614567070478771,1.5021635532590034,hillstrom,mlp,mens,0.07
-0.032813634913807406,0.06781218203299494,-0.0325006021889339,-0.2228242826712029,0.1305476830312557,0.02488725439656179,0.069414738617368,0.023130414042097,-0.1627078773049571,0.1838506409379007,0.16964860347126623,0.4071748078673283,0.14371231069070084,-0.6040847587535653,1.0226106098916679,hillstrom,mlp,mens,0.08
-0.03738515115828713,0.06715253686434017,-0.03389760594179605,-0.2199708543727457,0.1207169325391154,0.019255143602428724,0.0684903697219209,0.021894157241388303,-0.1654845333996663,0.1734948021778421,0.28168940588344865,0.4893304158516136,0.2993968590059488,-0.6644622179596968,1.6003046767558629,hillstrom,mlp,mens,0.09
-0.042966337873462136,0.060554146206469185,-0.04328640547977325,-0.2055437509880822,0.0958086924046309,0.010043030225746607,0.06173064457490452,0.01045713994722585,-0.1536577426513019,0.1472160773915508,0.22175925221597212,0.45286988917732823,0.1412593168465422,-0.7837433068400261,1.4746655752094138,hillstrom,mlp,mens,0.1
0.016840627004709625,0.08829295061109506,0.026120599799286097,-0.2420346738903567,0.2330383243193956,0.07850774053703506,0.08817721447197378,0.08323836913883455,-0.1679662161852997,0.330872913545945,-0.077997134739986,0.07014381400914878,-0.08272124372899861,-0.3245925753800762,0.08463338425861242,hillstrom,uplift_rf,history,0.01
0.00970564065279397,0.08793248729175045,0.0113645380300671,-0.2873888336407213,0.1971207749047974,0.05665112907824864,0.08716385021571378,0.0542276399098953,-0.2288178847055318,0.2500226732494547,-0.07734415196559216,0.0824912426690112,-0.0879903734646279,-0.25811924115581236,0.126205755319335,hillstrom,uplift_rf,history,0.02
0.025298023618561927,0.07913645701230002,0.0300297331875253,-0.2035230005761275,0.2217459866602299,0.06597368710532069,0.0768621482228028,0.06475924446965095,-0.1426770583948292,0.2843261317957894,-0.07272814052857822,0.08633420868770493,-0.07831980848957673,-0.2758669507525409,0.11615304222046507,hillstrom,uplift_rf,history,0.03
0.019252237213022272,0.07099072481230706,0.024887802549490648,-0.1226472937082012,0.2213407814365853,0.053201646033243156,0.07137318283426373,0.05654070205005085,-0.0847518216231146,0.2500105078901738,-0.08202174365432542,0.09074989137706825,-0.07365185114625558,-0.3039454537548077,0.1030491170420112,hillstrom,uplift_rf,history,0.04
0.025556589439465344,0.06993203037660858,0.02884202263545605,-0.1160833869051269,0.1874637876537918,0.05552456956916916,0.06974022709925334,0.05581055078429785,-0.0871082157278581,0.213070533085962,-0.06296326878014309,0.08812657622756102,-0.053155750677825006,-0.26548249081071,0.11463809175143659,hillstrom,uplift_rf,history,0.05
0.021677625428553178,0.06416932028610269,0.026775300417514948,-0.1184114506933832,0.1864830308477688,0.04944403608385997,0.06314951262249145,0.05222617305422185,-0.0970946557444023,0.2114344215745899,-0.06977293826665897,0.08581097653540519,-0.07217354423414009,-0.2720625902864307,0.1523198415608124,hillstrom,uplift_rf,history,0.06
0.023485281455254987,0.06992848931852438,0.0205182417899615,-0.1709322346725822,0.195000158564616,0.04825924603946044,0.06872576709868619,0.044910262969848846,-0.1376879553108172,0.2182474395070224,-0.061699009780649974,0.08252216804723651,-0.05970614787306633,-0.2635677100938922,0.10187287879377001,hillstrom,uplift_rf,history,0.07
0.025379934611310415,0.060355257610192094,0.027860592356857748,-0.1208173213593456,0.168534156191841,0.0483335382398376,0.05955479339864354,0.04802612643758555,-0.0923735353330865,0.1881851448800144,-0.06274352852824051,0.0927752072266726,-0.05766207247006218,-0.33091443826519984,0.1592106101270932,hillstrom,uplift_rf,history,0.08
0.03084913977019933,0.05604044598321115,0.042418140205691596,-0.1387004910103022,0.1475101555608597,0.0521305328253353,0.05571901831068986,0.0621071774735903,-0.1159706557615491,0.1701025374552967,-0.07317913192473655,0.09050086264517179,-0.07587665460003468,-0.3950772438815972,0.14008538049808672,hillstrom,uplift_rf,history,0.09
0.028523805114982696,0.06284004932091504,0.0283352812026249,-0.1547356120616146,0.1878160233986773,0.04847779249144206,0.06169703506138529,0.0476514823685049,-0.1304687958833181,0.2062130828770877,-0.07287416337898613,0.07957525457342572,-0.08192409415239682,-0.24729801235890655,0.10662956751183633,hillstrom,uplift_rf,history,0.1
-0.09687102329356508,0.08828857892615896,-0.1002516050970589,-0.3063776870087237,0.1613398003786461,0.016049899439271983,0.08543920103153652,0.00245787457330685,-0.1686928994647107,0.2892460098550901,0.06267886786883317,0.08958186421470196,0.05488099685903873,-0.11659104806857501,0.27565481091056787,hillstrom,lgbm,history,0.01
-0.08095597340923245,0.09011569167981137,-0.07084510133167335,-0.3327176060018482,0.1539182547859665,-0.00411043354971298,0.0887322793209282,0.0072750240477168,-0.2368775979331589,0.2583811764029995,0.04455732970889659,0.0877595528569309,0.04229553804607225,-0.13018998599337117,0.2519242337430228,hillstrom,lgbm,history,0.02
-0.05849373876574812,0.06556310135275144,-0.058905172932536304,-0.2163509968851353,0.143798258523902,0.0013592720763682825,0.06719499482404316,0.0009235635411593999,-0.1536693173764151,0.2298255922937002,0.04432332961235712,0.11465011812523947,0.048247223593998266,-0.20645471526664597,0.3604048494646945,hillstrom,lgbm,history,0.03
-0.0551018212503483,0.06558442743302312,-0.05542205429143545,-0.1988700742894069,0.2066178770331942,-0.005202122864771108,0.06589491506706618,-0.0074138176949424,-0.1463109792938338,0.26749249090548,0.04730122748124519,0.13091860285597035,0.027052622966836002,-0.19032122869538495,0.34821274215707737,hillstrom,lgbm,history,0.04
-0.04603455560569269,0.06727772093176371,-0.0458850539156904,-0.2526408540741779,0.1829032033360761,-0.0017762992004069563,0.06689338584409021,0.0013693322401461998,-0.2081997306124261,0.2358500017403626,0.04439361243769687,0.11215151573427162,0.035219464185446483,-0.20533436189743676,0.3644348704962117,hillstrom,lgbm,history,0.05
-0.0437731102777196,0.07032922290145567,-0.0430439475443036,-0.2763764547461033,0.1861820230907259,-0.0038139798397193174,0.07089767793382222,-0.0049264051042156,-0.2329552079748554,0.2385970708196737,0.04729500603644868,0.1257488592123005,0.04727710560611416,-0.16451040451156104,0.3918641668445383,hillstrom,lgbm,history,0.06
-0.04460682271129828,0.07062856110319847,-0.0442929794329726,-0.246333966031217,0.205423317956204,-0.008065449396980728,0.0710847751588717,-0.0073964129341746,-0.2077538642625218,0.2504921064253274,0.030127639021844718,0.13954064914203837,0.04584945445163383,-0.32077346887459374,0.30832592860965774,hillstrom,lgbm,history,0.07
-0.04643586463422286,0.06749978572549822,-0.0490395876500218,-0.206137123717201,0.2060860176298214,-0.012372899958968543,0.06769049458652349,-0.01381436371017845,-0.1673898658702309,0.2523516232611635,0.053743306261681834,0.11896509111411638,0.05430596129819473,-0.25649833791815263,0.3508904195117315,hillstrom,lgbm,history,0.08
-0.046320080577560846,0.06215809149362248,-0.04658643229495505,-0.2135787428645569,0.1166552469903972,-0.014358189171623448,0.06228054395609294,-0.0141652496737073,-0.1808107731903077,0.1579273250900689,0.06238971415017198,0.1273444707360399,0.07505967451835796,-0.2847998830506828,0.31493046295595506,hillstrom,lgbm,history,0.09
-0.05365531589673608,0.06339620958742781,-0.0564860306885921,-0.2001835153807222,0.1263508018746174,-0.023539844405011414,0.0632986261621671,-0.026194817418622,-0.1669779692925064,0.1659346563300661,0.036662782142301995,0.13329557330765596,0.04064584588507634,-0.2964487269803786,0.4286141137388018,hillstrom,lgbm,history,0.1
0.0920003674999659,0.053189297479728476,0.0944772808138343,-0.0526515642760335,0.2202849239619768,0.15654464557497916,0.05246292457586774,0.15761178931572134,0.0258691792359414,0.3044466676037178,-0.07710185498381254,0.08289687062703069,-0.0817941876868972,-0.3217661268962494,0.08461353018267598,hillstrom,uplift_rf,newbie,0.01
0.10018161019195704,0.0412049453901797,0.1047880669690377,-0.0386499374961783,0.1915715256083831,0.14540098858051853,0.04099281799013368,0.14816785162534268,0.0118848691512268,0.2354215997825323,-0.07123177425355917,0.07948976266686256,-0.06950483586002748,-0.2628615613134487,0.1248048143883539,hillstrom,uplift_rf,newbie,0.02
0.0934594076007933,0.04298591014600857,0.0939113449643264,-0.0345518600790675,0.2102490636077561,0.13039196510100834,0.04335498764847898,0.13218088060015665,0.005396571089035,0.2473898652353612,-0.06138736447628729,0.08677986880428053,-0.05546788000432001,-0.29949963135853364,0.18890491877453608,hillstrom,uplift_rf,newbie,0.03
0.09986830456498379,0.04567248334450423,0.10449373970269565,-0.0309423470050346,0.213920007504085,0.13155828769386174,0.04574108688200316,0.13424634797648186,0.0038387056981114,0.2488409555691993,-0.07307415223947003,0.07715970999756712,-0.07482994915450408,-0.28544701292029284,0.13881341274150838,hillstrom,uplift_rf,newbie,0.04
0.10207516000416536,0.047922510840713285,0.10203157842929705,-0.0070030609720624,0.1948541985239586,0.1306592007189783,0.04778712626233278,0.13139973225507895,0.0190186049420503,0.2211697396429462,-0.0738931719959812,0.08446884700436624,-0.07420329554807265,-0.27314784478813287,0.1753512249573832,hillstrom,uplift_rf,newbie,0.05
