dataset,model,target_feature,frac,qini_coeff,num_participants,avg_normalised_rank,median_normalised_rank,avg_modified_normalised_rank,median_modified_normalised_rank,ci_low,ci_high,baseline_qini_coeff
starbucks,lgbm,V4,0.07,0.05371666797985545,930,0.4501566876236363,0.38342440801457195,0.35475252224972226,0.2888984140591513,0.08590102484410556,0.10490730590372249,0.0828074475329068
starbucks,lgbm,V4,0.07,0.03780020767664266,930,0.4521446618485222,0.38342440801457195,0.3903341100512148,0.3261851015801354,0.05240729660122588,0.07121380699338893,0.0828074475329068
starbucks,lgbm,V4,0.07,0.07253513550982943,930,0.4525912215758858,0.38342440801457195,0.40170623060450944,0.33865814696485624,0.04109352035347157,0.06067646158928099,0.0828074475329068
starbucks,lgbm,V4,0.07,0.04453507918404545,930,0.4531278766868402,0.38342440801457195,0.3641058212417774,0.31170271769273433,0.07915537325140642,0.09888873763871905,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05498696634701881,930,0.46101905713222474,0.38342440801457195,0.3288897224306076,0.2575581395348837,0.1221505601875307,0.14210810921570352,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0705529519100494,930,0.4528252737136925,0.38342440801457195,0.4186360539130145,0.3516228748068006,0.024199318577052487,0.044179121024303464,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06024440666847545,930,0.4482656638658754,0.3674863387978142,0.4209414630828495,0.3530764807360552,0.016711179819411934,0.03793722174663988,0.0828074475329068
starbucks,lgbm,V4,0.07,0.08185495182384822,930,0.45497385275280566,0.38342440801457195,0.3793125275896821,0.32378001549186675,0.06641755461655886,0.08490509570968834,0.0828074475329068
starbucks,lgbm,V4,0.07,0.07118728671379333,930,0.44887674559805707,0.38342440801457195,0.31486184193802585,0.2848699763593381,0.12348300782786964,0.14454679949219273,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06608974375700738,930,0.45530975184597605,0.38342440801457195,0.39258583258083735,0.34187016081000593,0.052478594476137785,0.07296924405413979,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06253733473930528,930,0.4525980766594199,0.36885245901639346,0.3471256766355598,0.2706150341685649,0.0954911261595027,0.11545367388821742,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0583635843419425,930,0.4537585443719764,0.38342440801457195,0.3578463606286187,0.3033653846153846,0.0865539716328953,0.10527039585382014,0.0828074475329068
starbucks,lgbm,V4,0.07,0.043297805202065644,930,0.4546477466361125,0.38342440801457195,0.37675688434303695,0.3126829268292683,0.06798673012500597,0.08779499446114522,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05127701440490645,930,0.4493154709442388,0.38342440801457195,0.44130216189039717,0.37631975867269984,-0.0019221377207954988,0.017948755828478713,0.0828074475329068
starbucks,lgbm,V4,0.07,0.07373343014096238,930,0.4470317488297393,0.3570127504553734,0.34318914797014155,0.30383864671437866,0.09408949896255916,0.11359570275663641,0.0828074475329068
starbucks,lgbm,V4,0.07,0.07237863829764739,930,0.452177957968545,0.38342440801457195,0.30142164639520536,0.25,0.14032750896790647,0.16118511417877268,0.0828074475329068
starbucks,lgbm,V4,0.07,0.04896248538761844,930,0.46162818026911095,0.38342440801457195,0.38496355341980937,0.29944640161046804,0.06578815103796486,0.08754110266063832,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0849597436558778,930,0.4544371976418513,0.38342440801457195,0.382361193998597,0.34079844206426485,0.06154711526605462,0.08260489202045386,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0660323813115537,930,0.44533560530387606,0.3570127504553734,0.3623068698653283,0.3111798042246265,0.07324459217059685,0.09281287870649872,0.0828074475329068
starbucks,lgbm,V4,0.07,0.03959759666887997,930,0.45249622970405623,0.38342440801457195,0.3931798835125448,0.33125,0.04832248568166261,0.07031020670136029,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06262047641834259,930,0.45987523747967957,0.38342440801457195,0.2842255493799254,0.23660346248969497,0.16606185411599278,0.18523752208351563,0.0828074475329068
starbucks,lgbm,V4,0.07,0.04884014024717354,930,0.4426249094149675,0.3570127504553734,0.3721902302853228,0.3075302790942601,0.06025571151336894,0.08061364674592071,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0819689441833621,930,0.45012045361067043,0.3825136612021858,0.2891431828395427,0.25891946992864423,0.15091765701482168,0.17103688452743376,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05932331639754838,930,0.45750631646982776,0.38342440801457195,0.4087882905521533,0.34160415464512406,0.03868987342899646,0.058746178406352545,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05662988663003591,930,0.4578804081712596,0.38342440801457195,0.26280387641940506,0.21547698465643764,0.18439083674037804,0.205762226763331,0.0828074475329068
starbucks,lgbm,V4,0.07,0.07204023174218414,930,0.46173198581977,0.38342440801457195,0.28149932010101353,0.23751328374070138,0.16985893018616827,0.19060640125134476,0.0828074475329068
starbucks,lgbm,V4,0.07,0.07837300210680243,930,0.4601876334293045,0.38342440801457195,0.3127084307308711,0.2536231884057971,0.13790916873869807,0.15704923665816872,0.0828074475329068
starbucks,lgbm,V4,0.07,0.07526394756178542,930,0.45152476643751094,0.3825136612021858,0.40799781930380113,0.36030204962243795,0.03418420986739665,0.052869684400023084,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05857630400587197,930,0.45736333901325976,0.38342440801457195,0.40674738093263674,0.35304198800342756,0.04067157295584761,0.06056034320539826,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0649253972929908,930,0.4507021564134203,0.38342440801457195,0.3596498350144167,0.30396902226524686,0.0812452952229623,0.10085934757504487,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05469259934336004,930,0.4521857923497267,0.38342440801457195,0.4444551894576071,0.39114917915774444,-0.0025772130418340857,0.018038418826073477,0.0828074475329068
starbucks,lgbm,V4,0.07,0.08448569193430885,930,0.45225630178036313,0.38342440801457195,0.315704148709242,0.2631578947368421,0.1266906480093296,0.14641365813291246,0.0828074475329068
starbucks,lgbm,V4,0.07,0.08359587660254693,930,0.4477858080184891,0.3570127504553734,0.36849297503251455,0.33049403747870526,0.06919410130422805,0.0893915646677212,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06148469294208478,930,0.45350000979297644,0.38342440801457195,0.37187494352579736,0.33949579831932775,0.07220497590929918,0.09104515662505892,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06895600109494905,930,0.44800712928687547,0.38342440801457195,0.3397818979904438,0.3026222537207654,0.0986606639922086,0.1177897986006548,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06460349668449612,930,0.459221066650998,0.38342440801457195,0.4231016796417126,0.3534971644612476,0.02494640036017692,0.047292373658393755,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05520379237136157,930,0.4470415418062166,0.38342440801457195,0.37526607417160407,0.3231292517006803,0.06278065091950251,0.08077028434972237,0.0828074475329068
starbucks,lgbm,V4,0.07,0.055470573231975656,930,0.451750984194136,0.38342440801457195,0.3999514566334843,0.3308596165739023,0.040952580898181344,0.06264647422312203,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06894597779374148,930,0.4533550737411129,0.38342440801457195,0.2607932788040315,0.22863247863247863,0.1822856373938862,0.20283795248027653,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05555639031503625,930,0.45750044068394147,0.38342440801457195,0.4497936408360022,0.39508700102354144,-0.0019295275833315657,0.017343127279210037,0.0828074475329068
starbucks,lgbm,V4,0.07,0.08171852350639146,930,0.4469749495661712,0.3806921675774135,0.33208602150537636,0.29056603773584905,0.10524240746502136,0.12453544865656824,0.0828074475329068
starbucks,lgbm,V4,0.07,0.058710965121857424,930,0.45333646708580605,0.38342440801457195,0.4117046818727491,0.32953181272509,0.03205843100591943,0.05120513942019449,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0709189229087214,930,0.44641674990696667,0.3570127504553734,0.21265866278599727,0.18703007518796994,0.22299079324725637,0.2445253809946825,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0726144864690625,930,0.4604902364024521,0.38342440801457195,0.4021050732481778,0.3644295302013423,0.04804122310992663,0.06872910319862208,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0354948696005231,930,0.44707385862859156,0.38342440801457195,0.2994762972250719,0.2408716136631331,0.13692652847719347,0.15826859432984594,0.0828074475329068
starbucks,lgbm,V4,0.07,0.05809593998062386,930,0.4603100456352704,0.38342440801457195,0.38431534542541346,0.320139697322468,0.06639168229835724,0.08559771812135672,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06395222691212916,930,0.44911765281939797,0.38342440801457195,0.4453695510328122,0.3857024106400665,-0.005469244992099106,0.01296544856527048,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06850712704657737,930,0.4603619484105999,0.38342440801457195,0.37428109421991507,0.3309386973180076,0.07617263931966373,0.09598906906170585,0.0828074475329068
starbucks,lgbm,V4,0.07,0.06287550538617341,930,0.46096421646395197,0.38342440801457195,0.4119851295078354,0.3478964401294498,0.03888098527424204,0.05907718863799123,0.0828074475329068
starbucks,lgbm,V4,0.07,0.061019415420015356,930,0.4545596098478171,0.38342440801457195,0.3716802446785165,0.3169642857142857,0.0728261014260117,0.0929326289125895,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0410949830620211,930,0.4506894255439998,0.38342440801457195,0.3162703575754857,0.25869262865090403,0.12432160554567946,0.14451653039134887,0.0828074475329068
starbucks,lgbm,V4,0.07,0.07970636202751136,930,0.4419687799909904,0.3570127504553734,0.28205892732392746,0.2578700602813128,0.14884793500065546,0.17097177033347055,0.0828074475329068
starbucks,lgbm,V4,0.07,0.0589345484640594,930,0.45845721448577087,0.38342440801457195,0.4620341284112163,0.3875083948959033,-0.013967654382897855,0.006813826532006861,0.0828074475329068
