avg_ci_low,std_ci_low,median_ci_low,min_ci_low,max_ci_low,avg_ci_high,std_ci_high,median_ci_high,min_ci_high,max_ci_high,avg_delta_qini,std_delta_qini,median_delta_qini,min_delta_qini,max_delta_qini,dataset,model,target_feature,frac
0.49726748645472085,0.0698152719869455,0.495461879259782,0.3093069599256827,0.6423723391938988,0.545741282589281,0.06679392487583981,0.5414071583717244,0.3630129118413472,0.6883681685218571,-0.0318459447397016,0.04013345151806853,-0.029295872855601316,-0.13891047461860073,0.07354268025392281,starbucks,uplift_rf,V4,0.01
0.4997141942847809,0.07923381759442125,0.499742501547603,0.3156989573749947,0.6644138885563128,0.5338110530758405,0.07709746905647888,0.535261433772118,0.3485216745280429,0.690847873461831,-0.03155813233835526,0.04133720878777344,-0.030109276308779354,-0.13269598877627983,0.10768436137207558,starbucks,uplift_rf,V4,0.02
0.49683457897916433,0.07691405197543401,0.4967674786661368,0.3205496405606551,0.6914639272088479,0.524206326272175,0.07544906520584366,0.5233299052425058,0.3474428552966551,0.7167124613843305,-0.02236614913953392,0.039612058320325036,-0.019450840472413654,-0.134664748659236,0.10788374214338427,starbucks,uplift_rf,V4,0.03
0.4873649828725311,0.07836627951107289,0.48367765620697134,0.2903469279143153,0.6608926869027344,0.512349439541202,0.07659002705789703,0.5125823503964699,0.3184844180381561,0.6822851386063581,-0.02132778331828032,0.045155198767521186,-0.021325255898997933,-0.15800847645298807,0.08455570459692703,starbucks,uplift_rf,V4,0.04
0.5050112300428755,0.08065046695144899,0.5091929236940076,0.2906418136887154,0.6667615118927354,0.5265796257218093,0.07944201136618284,0.5332281351954813,0.3150844404045145,0.6853773567969098,-0.02396146459271227,0.040669276983478164,-0.024495873981219808,-0.11879235456825298,0.06403960168849505,starbucks,uplift_rf,V4,0.05
0.49537198071219635,0.06223144715555322,0.49062323050412016,0.3611452302547784,0.6825335664738017,0.5155488583325938,0.06111648359655349,0.5095306131015855,0.3801963217511493,0.7032698941161428,-0.010114148742375827,0.046533226912761766,-0.004166495291677253,-0.12245673612201369,0.12861109923695174,starbucks,uplift_rf,V4,0.06
0.5065902320800856,0.07714737000000493,0.5148176469372575,0.3450608286596311,0.687517985731884,0.5248855834305196,0.07571943218363421,0.5327011816529882,0.364836529173778,0.7041142714581499,-0.01376070666441006,0.04652090626273835,-0.014347882769257359,-0.12417621103828658,0.11614423406320513,starbucks,uplift_rf,V4,0.07
0.5149961898219957,0.0804940308841643,0.51958135624529,0.3139315842507356,0.7025001881938661,0.5325929801828023,0.07943278109654373,0.5372771511272205,0.3321204382125406,0.7174504331499162,-0.009372941661702284,0.04787692261867808,-0.015224017091621505,-0.09951627745278861,0.1676505725462677,starbucks,uplift_rf,V4,0.08
0.4870694117516808,0.07745464505596446,0.4825968373138585,0.3161489708699219,0.6546991790789761,0.5038665032838399,0.07618290808857388,0.5008317066922683,0.3353755558137986,0.6694126385623868,0.0002402507667964017,0.04750834695862246,-0.003847466898129569,-0.08389641907448482,0.14417688993979205,starbucks,uplift_rf,V4,0.09
0.4957884349692368,0.08061322887102439,0.4954630121797132,0.3291246667111271,0.6756577154636493,0.5116076679049495,0.0794311666162615,0.5102306214480602,0.3485871665524195,0.6891297325653293,-0.0026580668789688844,0.04371928963852175,-0.007207864735781343,-0.13098635981994808,0.14653230902969783,starbucks,uplift_rf,V4,0.1
0.06541880526535221,0.03999694179098961,0.06350424867122535,-0.0383432028744619,0.1663525926878602,0.11801623223397875,0.04161635675798914,0.11504062615227725,0.0137008402618198,0.2282946870138089,0.1467050593698712,0.11736243826543968,0.13406683660559193,-0.16338182010919294,0.3901535391986475,starbucks,lgbm,V4,0.01
