dataset,model,target_feature,frac,qini_coeff,num_participants,avg_normalised_rank,median_normalised_rank,avg_modified_normalised_rank,median_modified_normalised_rank,ci_low,ci_high,baseline_qini_coeff
hillstrom,lgbm,zip_code_Surburban,0.07,0.05012933652428396,489,0.44718535043688423,0.3993939393939394,0.438513568947757,0.36924219910846956,-0.0006713285082275873,0.01801489148648186,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.048107476868514104,489,0.457759186961641,0.42363636363636364,0.442408969410786,0.3875041542040545,0.005023028476271644,0.025677406625438166,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04547858586823616,489,0.4494404164342815,0.39181818181818184,0.4199979871597566,0.3192071086807929,0.016561680769011544,0.04232317778003817,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04165667091632583,489,0.4521546755902584,0.4354545454545454,0.509552115451858,0.538860103626943,-0.06999393649445876,-0.04480094322874036,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.05010255599739182,489,0.41868934746235364,0.3696969696969697,0.4623291357227424,0.42587101556708673,-0.054828188259363836,-0.03245138826141385,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.05324280879165411,489,0.4681291442027638,0.4539393939393939,0.42498089644783094,0.42811387900355874,0.030583500136783754,0.05571299537308205,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04993020375561972,489,0.4506221726467125,0.4354545454545454,0.4858616089306575,0.46118192352259557,-0.04578402736712718,-0.024694845200762858,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04954301769976268,489,0.4472417425791659,0.3903030303030303,0.4316651310516341,0.36446886446886445,0.0045614623736871095,0.026591760681376454,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.051481261154232974,489,0.4667106649315238,0.4354545454545454,0.4397497023656943,0.39519498607242337,0.01639442442044404,0.037527500711215016,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04175191466157324,489,0.4535465080250357,0.3993939393939394,0.4368428067834454,0.3705437522506302,0.0075566720199250915,0.025850730463255416,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04254434000518885,489,0.45019024601846686,0.42424242424242425,0.40465414373959063,0.3595876288659794,0.03592189252391402,0.05515031203383855,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04805072761767534,489,0.4537392328189874,0.4354545454545454,0.4592700213124593,0.43321616871704743,-0.019638835714100668,0.008577258727156839,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04446943015257922,489,0.4608700501952036,0.4081818181818182,0.4249593474649981,0.3506401137980085,0.026432233389004554,0.0453891720714064,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.050405360664134195,489,0.4562198673855115,0.45515151515151514,0.4635911942701322,0.43124801524293427,-0.01768763785988512,0.002944984090643892,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.05275977257493294,489,0.44552147239263806,0.3993939393939394,0.40200879171959464,0.31352057478772044,0.0299427900743875,0.05708257127169931,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.05054489564401951,489,0.4474766065563612,0.4081818181818182,0.467125595868385,0.4630692690394183,-0.032749772837136745,-0.006548205786910923,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04726094465641752,489,0.47098903141847925,0.44575757575757574,0.439904540039924,0.39602385685884695,0.021127306481872138,0.0410416762752383,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.047120356549328,489,0.4593796864349011,0.4109090909090909,0.39765738320403843,0.2928883343730505,0.049474742827253664,0.07396986363447176,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.047856838054709236,489,0.44014438867199607,0.39181818181818184,0.4116776227766484,0.3391079985256174,0.01773641267578703,0.0391971191149083,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.048840326990510344,489,0.43652227799467064,0.413030303030303,0.45964435797915204,0.4956828885400314,-0.035275855469342025,-0.010968304499620747,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04868529611353466,489,0.444476048831877,0.3972727272727273,0.4358817471234303,0.3726684430909783,-0.001486583608369672,0.01867518702526308,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.05408266045657252,489,0.44353845200470965,0.4121212121212121,0.4385624770594096,0.3971153846153846,-0.00823465733447503,0.018186607225075226,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.0468198286905115,489,0.4483770217512549,0.3987878787878788,0.5024424249635102,0.5034143676591095,-0.06938774443830323,-0.03874306198620748,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.04516480029808646,489,0.4523833426287414,0.3993939393939394,0.45031566196224043,0.4119328331546981,-0.008876411209962434,0.013011772542964473,0.056185482371355754
hillstrom,lgbm,zip_code_Surburban,0.07,0.053379893865706365,489,0.45082171407324784,0.3993939393939394,0.4925000440565426,0.5185462720119896,-0.05344437992643525,-0.029912280040154213,0.056185482371355754
