dataset,model,target_feature,frac,qini_coeff,num_participants,avg_normalised_rank,median_normalised_rank,avg_modified_normalised_rank,median_modified_normalised_rank,ci_low,ci_high,baseline_qini_coeff
hillstrom,mlp,newbie,0.08,0.0143798499420228,509,0.5401321727788596,0.5925860391046625,0.6032218231291664,0.629236350765419,-0.08915549308014334,-0.037023807620470583,0.03208196631245275
hillstrom,mlp,newbie,0.08,-0.001234003535962305,509,0.5513130283230611,0.5924090949305494,0.4080676092171953,0.38186643078283944,0.10483620864714716,0.1816546295645845,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.009237353585821518,509,0.5466646805349415,0.5752455100415819,0.4918224021321712,0.5005741542266584,0.02789427380874037,0.08179028299680025,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.012916257480438618,509,0.5486008113359686,0.6028488012032204,0.4392535526295471,0.41473107833613,0.0765613332418908,0.14213318417095205,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.015984196991492956,509,0.5304327467002432,0.5855967442271963,0.3684879506392649,0.33609665755357615,0.12965163923555983,0.19423795288639678,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.008108196786042148,509,0.5528422570498261,0.5986021410245068,0.4850726077146368,0.48474695820842884,0.038744145546131814,0.09679515312424683,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.03414927435271315,509,0.5137840033080566,0.5493231885340175,0.43535895330263374,0.41331569664903,0.043970398725192476,0.11287970128565308,0.03208196631245275
hillstrom,mlp,newbie,0.08,-0.020247475313243123,509,0.5266732913545737,0.5541891533221268,0.5634039669007811,0.5637388776319266,-0.06829547447002468,-0.005165876622390091,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.00752549590955545,509,0.5503252348638424,0.5855967442271963,0.5412479211857496,0.5889722099691221,-0.024366525736073487,0.04252115309225931,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.010528041222513829,509,0.5355879404723645,0.5762187029992037,0.4291163037657682,0.41230714665720875,0.07130568543500945,0.14163758797818307,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.019778055745720245,509,0.523907017748474,0.5564009554985402,0.5178166588969176,0.5052966101694916,-0.027483403299635244,0.03966412100274804,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.02719545626812859,509,0.5162914656418041,0.5333982128638415,0.39917371177250927,0.3765775306680787,0.08459373546143609,0.14964177227715367,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.03790093628937724,509,0.5594302119488767,0.6184198885251703,0.4351470176956255,0.4004420866489832,0.09139221643519904,0.15717417207130333,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.025700592408757977,509,0.5333844814397207,0.5920552065823232,0.4780661430537433,0.4863092600797519,0.025871663344416665,0.08476501342753813,0.03208196631245275
hillstrom,mlp,newbie,0.08,0.030472086715066623,509,0.5457961245054297,0.5894010439706273,0.5283583697928282,0.5389189668944706,-0.01287263523485686,0.04774814466005986,0.03208196631245275
